Sentiment Scores,Classification,Tweet Text
0.06274509803921569,Unsure,jackblack well fat jack finally got his star then made a bigger ass of himself than his ass really is by bringing up trump
-0.0200534759358289,Neutral,i will never forget how i felt when a newly inaugurated trump was asked what he thought about the womens march on washington he replied i couldnt hear them and the rage pounding in my ears has gotten louder every day ever since
0.02565359477124181,Neutral,in spite of the effort to blame all this on dowd the nyt article provides abundant evidence which they in typical maggie and mike fashion dont seem aware of that trumps lawyers continue to be clueless
-0.2865808823529412,Negative,piperperabo garbage   all youre doing is making it worse for future true victims to com fwd w accusations shame on all of you your hatred for trump is causing a paradigm shift in due process its in the constitution
0.2775490196078432,Positive,tomilahren i love george although disappointed in his lack of support for trump like him or not he is getting things done bush however is the last honest clean president we will see in our lifetime
0.1989495798319328,Positive,jojokejohn youre right john id love to be shocked by hearing donald trump or ontarios premier doug ford say something intelligent that shock might well kill me i dont need to worry though it wont happen
-0.28088235294117647,Negative,of course all those death threats to herself and her family from the crazy people who support trump and kavanaugh wouldnt have anything to do with her fear now would they she is not afraid of talking to the fbi but kavanaugh is that should tell us all we need to know
-0.11424632352941175,Unsure,jchengwsj senmarkey ed has been in office for 40 of the 70 years that peninsula has been a major issue trump has accomplished more in 18 months than ed could ever have dreamed of here he is hoping it fails to avoid the embarrassment get these people the hell away from power
0.07941176470588236,Unsure,cbsnews this is trump administrations influence in action
0.08823529411764708,Unsure,breitbartnews thank you jeffsessions  dhsgov realdonaldtrump  americafirst wakeupamerica buildthewall maga commonsense everify  wethepeople wwg1wga  midtermelections trump midterms2018 trump2020
0.12600267379679145,Unsure,trump steals hot plates from hurricane flood victims in new bern
0.3382352941176471,Positive,jpyyc nra nrapvf tedcruz chriscoxnra doesnt really matter what trump thinks cruz will win texas again and robert francis will continue to be a congressman
0.08823529411764708,Unsure,thelastword trump still doesnt understand how the government works and doesnt want to since ignorance works for him amp the gop
0.08823529411764708,Unsure,trump says he found border wall inspiration at flight 93 memorial  via nbcnews
0.3595588235294118,Positive,i dont get why the mmt crowd hasnt cheered on and become fully supportive of trump he is their dream come to life stephaniekelton  guess he aint cool
0.27941176470588236,Positive,the latest trump assures south carolina as flooding lingers
0.27941176470588236,Positive,seanhannity sean please ask trump how many pussies he has grabbed since being in officeother than yours
0.4882352941176471,Positive,danrather wbstewart because he will exonerate trump and will put the oligarchs into a choke hold on america welcome to the kingdom of trump
0.5220588235294118,Positive,know how they say the best revenge is living well liberals should try doing that it cant be healthy having trump squatting in their heads 247
0.20698529411764707,Positive,karensm96080 thehill the photographer came out and said he was told to crop the picture to make it look better stop watching hannity and read all news sources to know what really is happening back to aca trump said the first thing he would do on january 212017 was get rid of aca
0.16176470588235292,Positive,trump would have to ask the fbi to look into the sexual assault allegation against brett kavanaugh he wont  via huffpostpol
-0.33963235294117644,Negative,nurseniceyes how they wereare trying to get rid of trump  the corruption is a lot bigger than i ever imagined  just tired of waiting  these folks committed major crimes and need to pay the price  frustrated and some folks on here so pompous  lots blocks lately  whats your rn field
0.02941176470588236,Neutral,charliekirk11 realdonaldtrump the leftswamp creates wars   the trump ends them  trump2020
0.10441176470588236,Unsure,jillwinebanks lawrence thelastword yessssss ice cream in hand you lawrence ronaldklain maddow tribelaw i can sit for hours and listen to you talk about trump i learn more everyday
-0.05490196078431375,Unsure,actbrigitte im in a blue state too but surprisingly the vote for trump was 50 never happened  for any rep before except reaganall my drs voted for trump sadly we have blumenthal murphy amp himesthe three stooges of ct representing us
0.008088235294117646,Neutral,charlesmblow gocarrgo oh yeah as long as it is something trump wants and will throw a trumper tantrum it doesnt matter
-0.14705882352941174,Unsure,germans concern over trumps policies outstrips worries about refugees and terrorism survey
-0.02941176470588236,Neutral,msnbc 739pm trump claims fbi doesnt probe accusation even though he can ask fbi to investigate
0.17261029411764706,Positive,archiewouldsay futileresitance promisesq yes im confident  fisa apps were 100 legit carter page was being watched by ic for some time before the trump campaign the steele dossier was originally commissioned by the washington fee beacon for republicans much of the dossier has been verified nothing proven false
0.10947712418300654,Unsure,lpdonovan im almost as depressed as i was the morning after the election when trump won 34th the country doesnt even know whats at stake and half of the people who do dont care a partisan sexual predator is going to take even more rights away from women all i can do is vote
0.4970588235294118,Positive,trump tells hurricane florence survivor to have a good time  via nypost
-0.11323529411764707,Unsure,on todays episode of when life imitates theonion trump reportedly suggested to spains fm that spain could solve its immigration problem by building a wall across the sahara desert  the sahara is 3000 miles long and doesnt run thru spain
0.02941176470588236,Neutral,harrison ford rages against climate change skeptics trump the future of humanity is at stake video
0.10490196078431374,Unsure,usagsessions step up and support your president by calling for the closure of the mueller investigation its clearly illegitimate in its creation and its obvious intent to go beyond its stated purpose as a vehicle for the deep state to go after president trump do your job
0.02941176470588236,Neutral,fishersusa from trump
0.15323529411764708,Positive,floramcg7 daddydaddymac vlvance mine too i was very clear with him before i accepted his proposal and trump has always for decades been banned in my home
-0.02941176470588236,Neutral,showdown coming trump vs rosensteinwraycoatesmueller mueller is probably redacting it all
0.15441176470588236,Positive,1776stonewall bostonpatriot followdbongino1 1776stonewall seanhannity katiepavlich chizmaga realjameswoods thetrumptrain tomilahren sebgorka vashiva ingrahamangle tuckercarlson jimjordan  repmattgaetz repmarkmeadows antoniosabatojr maybe she should explain this first
0.08823529411764708,Unsure,trump defends supreme court nominee as accuser faces deadline
-0.02941176470588236,Neutral,the trump tariffs might kill this startup  via yahoofinance
-0.4294117647058824,Negative,jackblack well sir you should have stuck to comedy because now youve alienated a majority of your fan base  trump is the man period
0.1722689075630252,Positive,wait4november senatorcollins jeffflake lindseygrahamsc with these republicans  i think trump was right when he said he could shoot someone on 5th ave and not lose his followerssmh wth happened to this country
0.02941176470588236,Neutral,harrison ford rages against climate change skeptics trump the future of humanity is at stake video
-0.02941176470588236,Neutral,breaking trump declassifies russia probe docs including comey amp mccabe texts
0.34705882352941186,Positive,here is some real news real facts truth thank you president trump great job
-0.02753267973856209,Neutral,billmaher you already scared us with this scenario several weeks ago to be forced to consider it again doesnt make it go down any easier politico realtimers trumps final days  politico
0.3294117647058824,Positive,great interview national security expert bradmossesq says donald trump just carried out one of nixons impeachable offenses  this morning rudygiuliani confirmed that  by grantstern dworkinreport funder trumprussia fisa
0.02941176470588236,Neutral,harrison ford rages against climate change skeptics trump the future of humanity is at stake video
0.1470588235294118,Unsure,thehill nor should you i didnt judge roseanne bc she was a trump supporter i dont think people should bandwagon things they like based on politics
-0.02058823529411763,Neutral,politico this kinky stuff confuses me when elaine chao pees on trump is that just her job  if she  enjoys it is she being unfaithful to mitch mcconnell does mitch enjoy it  senatemajldr
0.146078431372549,Unsure,islandgirl421 thehill senfeinstein in most administrations midterms tend to sway towards the opponents but the trump administration is not your norm we shall see what transpired in november then we can all look forward to another trumpster 4 year term in 2020 so much for the blue wave huh
0.02941176470588236,Neutral,prepped for trumps fema test for tomorrow
0.02941176470588236,Neutral,with chris matthews  91918  msnbc
-0.08823529411764708,Unsure,krisparonto barackobama hillaryclinton cia statedept it was the epitome of a cluster and they were never held to account for their lies and failures and the truth isif it were trump theyd be calling for a lynching
-0.021568627450980413,Neutral,thedailyedge senorrinhatch really rape is no longer a crime in the age of trump a womens body exists simply to do with what a man wants amp put the accused on scotus to codify
0.02941176470588236,Neutral,wendyorent amandapompili dansmonkeyshack plasticdoe erikwilson1975 chrisjohnsonmd mcfunny mstrixter seaglass34 rbuzzy1111 ladyanon5 golfergirl2018 cattlechildren marcdraco63 just4thecause doritmi carlsmythe milanovnina ruthheasman henningtveit andkell overallthiscrap stopvaxxedlies geoffschuler spectrumomyeah steffieschiltz jdawson38995 mahealthforkids mloxton emmagpaley luma923 maidenwarrior vbalance03 hiiqtrump mmelgar09 ordnancecorner rightwingblack2 janestaller lilearthling369 intactcervix kidoctr wadejeremy76 salcross weaponizedword1 chrisvcsefalvay itsmepanda1 realityofjnj whatif007 missneminly akathisiarx no amanda clarified that it was another character one mr isaac in the story
0.2647058823529411,Positive,lindseygrahamsc what intel do they have on you you were starting you look like someone both patriotic and insightful now you act like trumps lap dog not on behalf of our country
0.6058823529411765,Positive,realdonaldtrump foxnews thank you  mr trump for all the great work your doing for all patriotic americans even the nutty ignorant liberals
0.10441176470588237,Unsure,rosegordonclev1 yes rose you are so rightpres trump is the greatest president we have ever hadbarack hussein obama was the worst thats why we must vote on nov 6th but its not just about voting we must vote red
-0.37588235294117645,Negative,queen050780 starlad14 msnbc i agree on bush i still think trump is worse he does all his horrible acts out in the open so people now consider it the norm he is slowly chipping away at norms amp democracy when you look at life at the start of his term amp compare to the end it will be drastically different
-0.34705882352941175,Negative,jljurena trump and fema both said they screwed up by not providing the supplies they had them locked up with guards the people died because of trump and femas poor response everyone agreed already
-0.37058823529411766,Negative,jillwinebanks trump as we know hasnt an ounce of empathy in him he is incapable of imagining what it is like for dr ford just another reason to hate the man
0.0216299019607843,Neutral,now folks dont be so hard on donaldafter all when people were in their cars in a line waiting to get food because their homes are inundated with what trump called wet water he handed out food to them and said have fun  now isnt that touching msnbc
0.02941176470588236,Neutral,edrtinez cecilthediesel6 cant wait for trump to build the wall
0.10073529411764708,Unsure,comey exactly  thats why we thank god everyday for president donald trump
0.3147058823529411,Positive,adamlandmusic steveschmidtses what the hearing is for is to find if the person is qualified as a judge he clearly is you may not like that trump picked him you may not like hes a conservative but your likes do not detract that he is qualified
-0.14705882352941174,Unsure,trumps insecurity and bullshit hush money key takeaways from stormy daniels book
0.37941176470588234,Positive,stumpfortrump this is good news yeah trump  a deal that cant be refused
0.020588235294117643,Neutral,its ironic but under trump abstinenceonly sex education is back after having children
-0.23823529411764707,Negative,unseen1unseen cannonballmike larryschweikart thelastrefuge2 saracarterdc it sucks that ghwb is still being protected trump should release the truth and let him get thrown in the pokey
0.02941176470588236,Neutral,remember it must be a democratic vote or its a vote for trump  voteagainesttrump
0.02941176470588236,Neutral,trump intends to nominate exfed economist liang for fed board seat white house
0.02941176470588236,Neutral,lock32again magatrumpgirl prettypatriot05 prettylilbot7 nrahillbilly backedwithdata smashurazz angelgsdlover pipfinnjackson jefffrancona iskandrah realjameswoods potus you think trump is going to tell a russian state bank what to do over 100 million
0.10062388591800357,Unsure,ambrosiaijebu the problem is nobody knows what the new bar is  consider rwanda trump is fighting them over second hand clothes and south africa isnt having things easy on the trade front  nobody in africa can do reciprocal trading with us our industries simply cannot compete
-0.011764705882352913,Neutral,pxljedi cccapone genmhayden brettkelman maybe we should enlist the worlds help in a global day of prayer everyone pray to the god they believe in or no one if you prefer and ask god to end trumps evil reign however he or she sees fit maybe thats what this is all aboutto test the worlds faith we could do it
0.08823529411764708,Unsure,electionlawctr jackposobiec projectveritas thejusticedept wake up america we are under attack from the democrats we need to vot all republicans this is not about if you like trump or not its about our freedom and america future
0.02941176470588236,Neutral,graystefen cnnsitroom cnn its like saying the doj is biased when its run by a republican trump supporter jeff sessions the only bias is trump wanting to use tham as political tools
0.02941176470588236,Neutral,realdonaldtrump shouldve called it  sucking on the trump
0.02941176470588236,Neutral,donald trump urged spain to build the wall  across the sahara
0.43823529411764706,Positive,this jackshafer column makes some good points and asks some pointed questions
-0.013235294117647067,Neutral,robfortrump2020 realdonaldtrump six of his senior campaign and senior advisers have pled guilty or been convicted of federal felonies  trump is under investigation from doj amp fbi for obstruction of justice money laundering and conspiracy to defraud the usa and the electoral process  that is not called a win
0.02941176470588236,Neutral,super70ssports everyone talks about trump colluding with the russians you know mcdonalds was in cahoots with russia in 84  no way they run this promo if they knew the russians were boycotting  i never should have put on 20 pounds watching swimming and diving events
0.09759358288770054,Unsure,where trumps new china tariffs will hit consumers
0.03308823529411764,Neutral,mcfunny wendyorent amandapompili veritasever plasticdoe erikwilson1975 chrisjohnsonmd mstrixter seaglass34 rbuzzy1111 ladyanon5 golfergirl2018 cattlechildren marcdraco63 just4thecause doritmi carlsmythe milanovnina ruthheasman henningtveit andkell overallthiscrap stopvaxxedlies geoffschuler spectrumomyeah steffieschiltz jdawson38995 mahealthforkids mloxton emmagpaley luma923 maidenwarrior vbalance03 hiiqtrump mmelgar09 ordnancecorner rightwingblack2 janestaller lilearthling369 intactcervix kidoctr wadejeremy76 salcross weaponizedword1 chrisvcsefalvay itsmepanda1 realityofjnj whatif007 missneminly akathisiarx oh damn camus  yeah im afraid that i might be guilty of a bit of camus worship la peste is a great great novel
-0.27941176470588236,Negative,aliciaszot717 huffpost you are a trump head  she is entitled to an investigation  we is myself and my family  he does not want an investigation  he is guilty  there is time for an investigation
0.02941176470588236,Neutral,harrison ford rages against climate change skeptics trump the future of humanity is at stake video
-0.02941176470588236,Neutral,trump says it was based on 911 memorial for the wall with mexico  during an interview for a television network the president of the united states said that it was based on the memorial of the victims of the terrorist attacks for the construction of the wall with mexico
-0.03446226975638741,Neutral,the white house  wh travel pool report 5   from landler mark ltxxxnytimescomgt date september 19 2018 at 125427 pm edt subject wh travel pool report 5  trump tours a devastated neighborhood  president trump walked along river drive in new
0.02941176470588236,Neutral,hey senategop  by not properly vetting amp jamming through yet another trump appointee  youve opened kavanaugh up to multiple felonies to which statute of limitations do not apply senorrinhatch chuckgrassley lindseygrahamsc johncornyn tedcruz
-0.27941176470588236,Negative,lizmair trump wrong dot gif
-0.02941176470588236,Neutral,trump administration sued over seizure of journalists records
0.02941176470588236,Neutral,harrison ford rages against climate change skeptics trump the future of humanity is at stake video
-0.23406862745098042,Negative,its hard for me  to image trump with a mushroom dick
0.12941176470588237,Unsure,lobsterwhang realjameswoods dollargeneral then why not stay on topic and talk about trump running the country instead of passsiveagressive trying to justify being the bigger whiner but when someone has no interest for that you throw a hissy fit  stay on topic or dont but you went there
0.4882352941176471,Positive,us says volkswagen to leave iran in symbolic win for trump
0.22584033613445378,Positive,maybe its because you are going against every constituent that you represent they are pissed off and they are going to make sure you pay for it senatorcollins  i hope you take this as a warning from your constituents and do the right thing vote no stop selling out for trump
-0.02941176470588236,Neutral,chrisjohnsonmd dansmonkeyshack wendyorent veritasever plasticdoe erikwilson1975 mcfunny mstrixter seaglass34 rbuzzy1111 ladyanon5 golfergirl2018 cattlechildren marcdraco63 just4thecause doritmi carlsmythe milanovnina ruthheasman henningtveit andkell overallthiscrap stopvaxxedlies geoffschuler spectrumomyeah steffieschiltz jdawson38995 mahealthforkids mloxton emmagpaley luma923 maidenwarrior vbalance03 hiiqtrump mmelgar09 ordnancecorner rightwingblack2 janestaller lilearthling369 intactcervix kidoctr wadejeremy76 salcross weaponizedword1 chrisvcsefalvay itsmepanda1 realityofjnj whatif007 missneminly akathisiarx last year when i was subbing i had a question for my marine bio class on a quiz who invented the aqualung and one of my multiple choice answers was jethro tull  fooled a kid
0.08823529411764708,Unsure,does kendall jenner work for kylie jenner the way tiffany trump works for ivanka trump  kylie cosmetics arent even vegan and she doesnt list ingredients on her website sketchy
-0.02941176470588236,Neutral,realdonaldtrump sex offender trump wont order fbi to investigate rapist scotus  kavanaughrapist
0.020588235294117643,Neutral,guys if donald trump can serve as a lesson for anything let it be to delete old offensive tweets
-0.2720588235294117,Negative,cillizzacnn that is a very biased take on the statement trump said the fbi told him they dont want to investigate which makes sense because it is not within their purview  how is a journalist this bad at reading comprehension or are you just willfully malicious
0.27941176470588236,Positive,thread by themarketswork 1 my latest epochtimes the insurance policy  2 some say the insurance policy was py warrant used to monitor trump campaign adviser carter page this interpretation is too
-0.046568627450980414,Neutral,leeleeb50 i have been in twitter jail 3 times so far lol magats dont like to hear the truth theyre okay with women being raped but get butthurt when you say fuck or as i often say fuck trump
0.4215686274509804,Positive,christiresist pdxangie therickwilson spicyfiles counterchekist i understand your need to believe your friends but mueller will write a report the gop will ignore the trump stacked scourt will absolve him of crimes meanwhile many dems still dont get the import of nov election  praying putin doesnt win but not looking 2 good 4 home team
-0.17058823529411765,Negative,you supported trump to begin with and continue to do so fuck immediately off  traitortrump gopscumbags
0.1403186274509804,Unsure,paulieh23 marklevinshow trump built his golf courses with hard work eh to quote a much better president
0.02941176470588236,Neutral,mexmarc conspiracydog zalphaprime takethathistory c82l tombeltz jcvampuk pragmatiquec michellmybell1 crymea1 ajarivas72 cxpage nahdya777 coryc926 naturalbatheist jpcqg thinkytexan justbasharico randerev a3rdway lalanamour rholftroy paulogia0 skepticalned johnsmithla occasionatheist xiphosb4 steveharrisnz roar ornaverum rtheatheist providence1775 pragmaticbent wintersfalt fluidengineer31 brainoutread kazkaz119 jinxyzed drhouse15545 ducadispalato iamlordyaya joeyeiser sicdeusvult natbotkov waygukin natesims07 054durin kittenkoder obvioustruism what do you call trump giving handouts to farmers
-0.10117721330956626,Unsure,deadlinewh peterbakernyt nicolledwallace politics is ugly the gop are determined to put kavanaugh on the court to save trump dr ford has challenging decision to make much is dependent now on her  it is a hard truth the cards she has need to be played hoping she will do live interview prior to hearing courage
0.3382352941176471,Positive,jackblack trumps is better
-0.02941176470588236,Neutral,the trump tariffs might kill this startup
0.08550802139037435,Unsure,realtimblack comicsconform ocasio2018 sorry but i can live with disses of progressives much easier than i can live with a republican getting elected because a dem candidate isnt progressive enough has trumps election not taught you anything
-0.02941176470588236,Neutral,can you imagine watters blasts critics of trump hugging child in hurricaneravaged north carolina
-0.05392156862745097,Unsure,timworrell joseurena7700 rsirrobbie randallkraft janetllerraf lindamusgrove9 larryhumphries1 toberlana winwithtrump45 thereseosulliv2 whimsinator proudrepublica4 wyvershago chuckswife1973 debbrradebra ttomtex timbuckohfive thetrumptrain realdonaldtrump raleigh10mm aungiexyz lilpolksalad tjbooge islandgirllani progdisorder obfuscateclear ambamerica kay89266490 moreenie31 flamethrower70 gnxv687 xpyzyrx usvetram ldymars pinkavis american4ever1 icanplainlysee alkhciosbihadal alaskababe1225 klhirst1 craigchermside cindynine4 larryputt lawsenwebb winknod crackenbob mightybusterbro peregrinatious guitarshredde16 700uspr romans 131 let everyone be subject to the governing authorities for there is no authority except that which god has established the authorities that exist have been established by god  god established president trump
0.03308823529411764,Neutral,daddydaddymac im married so my husband might have something to say about me dating  but i have cut out family and friends already who are maga trump supporters life is too short to listen to their bs
-0.004411764705882351,Neutral,trump savages jeff sessions i dont have an attorney general
0.12941176470588237,Unsure,gregedgar1776 tweetheartsue angie2258 claregibert rayphillips207 nbcnews meredithgould gop wants kavanaugh and trump wants kavanaugh claims a sitting pres cannot be indicted
0.2887254901960785,Positive,melaniesgore mnrube17 kovfefe pence is a great vp to trump kinda the calm to trumps storm but im not sure id want him as potus
-0.15490196078431373,Negative,rwpusa trump is so ignorant  the 85 year old grassley amp 84 year old hatch need to retire and go away fbi investigation now  what are the republicans amp kavanaugh afraid of
0.02941176470588236,Neutral,jackblack why i use to like your movies but when you opened your mouth and trashed trump you are finished with me
-0.037745098039215684,Neutral,azelinski baseballcrank no way hes getting reelected in 2020 trump could lose by 20 points and a normal goper would win in alabama tells you just how awful roy moore was
-0.1387254901960784,Unsure,senorrinhatch chuckgrassley if you are going to lie senator dont lie about something so easy to check you lie as poorly as trump
0.003921568627450973,Neutral,angelabelcamino totally agree their idea of discussion is name calling im voting straight blue in november i have made no contributions to any republicans for this midterm i can not support a party any longer that obstructs the truth and panders to donald trump
0.18823529411764708,Positive,weareoneq truthortrade senschumer how much money have you made off trump supporters like him i want in theyll literally buy anything
-0.12941176470588237,Unsure,jackblack calls trump a piece of shit in front of a group of kids  nothingbutclass
0.02941176470588236,Neutral,hannity to inverview president trump in las vegas
-0.06274509803921569,Unsure,foxnews devinnunes potus you people are complete imbeciles  you are giving putin what he wants  trump is guilty period
0.02941176470588236,Neutral,trump administration withholds 100k kavanaugh pages  via usatoday
0.02941176470588236,Neutral,rep devin nunes on trump declassifying fisa documents
0.008683473389355725,Neutral,4everblue2018 instinctnaturel jeffreytroth willtrumpyou leainblue leonwhi63670221 akvawe66 proudcrumblover enterprise1054 mitalumni1998 imvala almightyk9 skotcg bitchesalice abytw amyetkind lauriespoon kagvirtues tt197 ptaray temersonb scorpius801 backima realfakenewts samanthasjones4 ghostoftick pizzagatelibya noiserawker lostandlovinit truckrogers1 kiwitri1 penblogger gopyouknowme annieadelel tishmorticia7 briankitchener estajoy tiredofurcrap2 shadowsofliars lottakerfuffles ransomlinder uttpprod magamatt84 fra1frank darthpeestains samiamsamh joefaz olevetusaf veteransi visitingwarzones but weakening the military or not visiting but creating a strong militarywho shows they really careu simple minded antitrump cultistwelcome corrupt antimilitarybiggov but fight the most adherent to the constitutionalmilitarypotus in recent history
0.32941176470588235,Positive,sinotech trump imposes tariffs on 200 billion of goods china cannot respond in kind anymore
-0.3433210784313725,Negative,trump hard to imagine kavanaugh guilty of allegation nah thats not hard to imagine what is hard to imagine is that we elected a man as president who admitted on tape to sexually assaulting women rape culture is real folks ibelievechristine
0.4117647058823529,Positive,google is so upset about trump they will do the best they can to oppose him and push their google values  googles values consist of helping a communist regieme a police state to suppress their citizens   think about that time to break up google duckduckgo getongab
0.02941176470588236,Neutral,the fbi must investigate kavanaughtrump
0.02941176470588236,Neutral,read president trumps exclusive interview with
-0.02941176470588236,Neutral,chasingozphotog mikenotabot so does trump and cruz must be a conservative thing
0.3215686274509804,Positive,franklingraham your support of kavanaugh will turn even more men and women away from god after seeing you support trump and hearing your despicable words i strongly advise you to repent and seek gods face
0.12107843137254903,Unsure,clinton fears trump will clean out white house after midterm election
0.20966386554621852,Positive,nrcc lets see if you are right  democrats call to defy trump fisa order they are attempting a coup  are you ready to fight for our president
-0.03308823529411764,Neutral,uk foreign secretary pens nyt oped urging trump to announce iran decision tuesday listen  klein wait and see
0.22058823529411764,Positive,lucilliamarcely godcallsbs realdonaldtrump hater and jealous maga  winning  trump
0.07058823529411765,Unsure,trump wants woman accusing kavanaugh to testify
-0.2882352941176471,Negative,smcohoe philchristman my mentor went ride or die for trump through the grabbing tape  so yeah fuck
-0.18878676470588232,Negative,north and south korea just signed a major agreement it may be bad news for trump
0.08823529411764708,Unsure,jeffflake looks like dj trumps writing amp grammar to me
0.00490196078431375,Neutral,watch actor jack black calls trump a piece of sht during hollywood walk of fame speech  via breitbartnews
0.02058823529411765,Neutral,eliotg1 kabulykos pietzsa jkirkok kunbirudnick ac360 andersoncooper wow anything you can do to link something negative to trump and his affiliates maybe he is talking about how anderson cooper tried to sexually assault me i bet cnn does nothing about this now that they know what he did to me
-0.05392156862745097,Unsure,randovon seventhzombie foxnews silly nazi if you pay attention none of those indictments actually have anything to do with trump trumps presidential campaign or russia paul manaforts charges are from actions he did back in like 2012 try again
0.0589572192513369,Unsure,during a recent meeting with the president of poland president trump spoke about exporting liquefied natural gas to the european nation opening the door for new opportunities at the port of corpus christi
-0.06823529411764707,Unsure,dr ford in addition to being a pink hat wearing completely anti trump activist may also have another ax to grind with kavanaughnot related to a beer party one night in high school
0.2215686274509804,Positive,rickpetree the great sean hannity only netted 2300 for eric trumps charity last week
-0.20955882352941174,Negative,realdonaldtrump they say birds of a feather flock together i say fraudsters hang out with fraudsters manafort  cohen  gates  trump i also say perverts and abusers gather together with other perverts  abusers kavanaugh  moore  epstein  thomas  trump
0.4720588235294118,Positive,lucaseller devintstewart ttrhema joshrogin maddow i know under trump we just keep on winning isnt it great maga
-0.38823529411764707,Negative,trump derangement syndrome please get these zombies their fucking meds
0.43823529411764706,Positive,realdailywire good to know that on principle kamala feels that trump should never be bullied into testifying for the mueller investigation
-0.1715686274509804,Negative,raymondarroyo ingrahamangle foxnews scratch jack black off the list no can do nothing to do with trump just classless to bash fellow citizens who may have been consumers of the product
-0.08298319327731093,Unsure,govmikehuckabee didnt pass the smell test for trump  roy moorejim jordan now brett kavanaugh and all women and jordans case men are liars huh  gop endorses rapists plain and simple
0.4882352941176471,Positive,great analysis                          flynn update and trumps declassification order  via youtube
0.001540616246498594,Neutral,dennis0805a realdonaldtrump lets see an investigation would require some detail right ford has given none kavanaugh has never said hes afraid of an investigation the fbi has stated they r u paying attention will not investigatesure seems to me dump trump u ignore anything factual like most dems
0.3382352941176471,Positive,senschumer we fear dems could win the senate and then dems would allow no trump nominee circuit or scotus to be voted on tds is real honesty
-0.08823529411764708,Unsure,davidjollyfl well we all know how this will end dont we flake votes with trump  hell say we gave them both a chance and only one chose to show up  write on his tombstone  a year from now no one will remember jeff flake
-0.09607843137254903,Unsure,politico trump is hell bent on destroying the rule of law for his personal benefit  destroying our democracy vote in november and show that democracy rules
0.02941176470588236,Neutral,trump admin accelerates push to export fracking to argentina
0.19441176470588237,Positive,projectveritas realdonaldtrump we need to shrink our bloated government bureaucracy and this shows a great place to start  not sure what exbureaucrats can do but im sure theyll find something in this great trump economy  draintheswamp of deepstate losers
0.35490196078431374,Positive,decunningham2 justcameron senhorraposa eric claims to be nevertrump yet in the 2016 primary he voted to help trump win nc primary paid for by senhorraposa for congress
-0.19713235294117645,Negative,g0lfn0w blaggerswagger hxs leblancweb its both scotus standards should be high no sexual assault allegations no perjury those arent even high standards the gop is only pushing kavanaugh bc he agreed to obstruct the russia probe for trump hes a disaster
0.21698529411764708,Positive,cant be the only one that in 100 complete sincerity is very surprised trump hasnt tweeted about how great his dick is yet
-0.04350490196078431,Neutral,senschumer sengillibrand senfeinstein   kavanaugh will be the next supreme court justice youll remain the minority after the midterms trump will be reelected in 2020 justice ginsburg will be replaced by a hard core republican
0.08823529411764708,Unsure,realdonaldtrump potus thank god for trump
0.02941176470588236,Neutral,mmflint f119premire  do you think donald trump will watch your movie
-0.02941176470588236,Neutral,yet 90 of them will donate to trumps opponent in 2020
-0.20588235294117646,Negative,just finished transcribing my interview wsan juan mayor carmenyulincruz she said president trumps rejection of official hurricanemaria death toll in puertorico is despicable and shows that hes unhinged from any sense of reality washblade losangelesblade karenocamb
0.3382352941176471,Positive,realdonaldtrump i love this headline how about you mushroom man
0.6470588235294118,Positive,politico were any of trumps best and brightest given an ethics course draintrumpswamp
0.08823529411764708,Unsure,trump admits fox news hosts influenced his decision to declassify key russia documents   45 decisions are like the wind it depends on who he is presently speaking with and without researching or reading makes choices from his gut
-0.4882352941176471,Negative,hashstros daddydaddymac nope gonna block you  trump is a fucking idiot
0.10339733115468412,Unsure,melaniesgore brandonhathaw12 mnrube17 i mean if pence is the nominee ill vote for him but hes defnitely not my 1 choice  too subservient and meek  hes a great vp because he does what hes told but hes not tough enough to be potus imo trump has me spoiled now  fighters only from now on
0.02941176470588236,Neutral,hillaryclinton ha ha ha ha ha ha ha ha you are a joke thank god for president trump
0.08462009803921569,Unsure,unarmedblack at the first womens march i was on the news stating trump would put us into the wayback machine now i fear we wont get out for awhile well have a big mess to clean up but we can do it dont you think
-0.020588235294117643,Neutral,federal law enforcement is intensifying the search for shawn richard christy a pennsylvania man who allegedly said he wanted to put a bullet in president donald j trumps head
-0.6647058823529411,Negative,phillyroni ignorance  foxnews  fear  racism  a vote for trump  stupid is as stupid does
0.3970588235294118,Positive,god bless the usa godblessamerica god family values trump americafirst winning maga
0.15262605042016808,Positive,tigergreene66 mikefee585 srsuave dakotawolfie awesome8teist mattwalshblog i feel sorry for you i hope there comes a day when you realize you have the right to make your own choices and form your own opinions instead of being a mouthpiece and a sheep also if christ was your lord then youd be opposed to everything trump and his regime stand for
0.08823529411764708,Unsure,pollingamerica the antitrump folks dont use rational thought logicreason or facts
0.02941176470588236,Neutral,antiwar trump
0.2372549019607843,Positive,shannont102179 hey  welcome back miss seeing you on here didnt miss a thing that i can think of trump still prez wisconsin 18 in ap polls lol
-0.08823529411764708,Unsure,people will die obama officials warning as trump slashes refugee numbers
-0.5308823529411764,Negative,ugh donald trump needs no help from anyone looking bad hes a fucking monstrosity
0.27941176470588236,Positive,doradodave1951 senfeinstein you forgot the 16 women trump sexually assaulted
0.004411764705882358,Neutral,intel    information of military or political value  matthew michael murdock  denzelda  link  donaldtrumpet  stan
-0.08823529411764708,Unsure,trump is not only a liar but a traitor  hes not playing on our team resist putinspuppet
